Date,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District_of_Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New_Hampshire,New_Jersey,New_Mexico,New_York,North_Carolina,North_Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode_Island,South_Carolina,South_Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West_Virginia,Wisconsin,Wyoming
20100301,2,0,2,2,2,0,0,0,0,9,2,0,1,2,2,0,0,1,3,0,0,2,3,1,2,0,0,0,0,0,3,1,0,3,0,0,4,0,0,0,5,0,2,4,1,0,2,5,1,1,0
20100302,1,0,2,0,5,1,1,0,1,5,2,0,0,1,5,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,4,0,2,3,0,1,0,0,0,1,3,0,0,1,0,0,1,0
20100303,1,0,3,3,3,2,0,0,0,8,1,0,0,0,1,1,0,0,2,0,1,0,1,0,0,2,1,0,0,0,1,1,2,4,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0,3,0
20100304,1,1,3,1,7,1,0,1,0,3,4,0,0,3,1,1,1,2,1,0,0,1,0,0,0,2,0,1,1,0,1,0,2,3,0,2,1,2,2,1,1,1,1,7,1,0,1,0,1,2,0
20100305,3,0,3,1,6,0,0,0,0,7,0,0,0,0,2,0,0,1,2,0,0,0,0,2,1,1,1,0,0,0,0,1,4,2,1,3,3,0,4,0,3,1,4,8,0,0,2,0,0,0,0
20100306,1,0,6,3,10,1,2,1,1,10,5,1,0,4,2,0,0,4,2,0,6,1,1,0,0,5,1,0,0,1,2,2,3,7,1,0,2,2,1,0,2,0,4,12,1,0,3,1,1,0,0
20100307,3,0,0,3,6,0,1,0,0,11,1,0,1,1,1,0,2,1,1,1,1,2,1,0,1,2,1,0,1,0,2,1,4,2,0,2,1,0,4,0,3,0,1,7,0,0,6,2,2,0,0
20100308,3,0,2,0,6,0,1,0,0,5,2,0,0,1,3,0,2,1,0,0,0,3,1,0,1,1,0,0,0,0,2,0,4,4,0,2,6,0,1,1,2,0,1,3,0,0,1,0,1,1,2
20100309,0,0,2,0,8,5,0,0,0,6,0,0,0,3,1,0,0,0,0,0,0,1,2,0,2,3,0,1,0,0,0,0,2,2,1,0,0,0,2,1,5,0,0,4,1,0,2,1,1,1,0
20100310,3,0,1,1,2,0,0,0,0,10,2,0,2,2,3,0,1,3,4,0,0,0,0,0,1,4,0,1,0,0,1,0,0,3,0,5,1,0,0,0,1,0,3,6,2,1,0,2,1,1,0
20100311,1,0,1,0,7,0,1,0,0,8,5,0,1,0,0,2,2,4,2,0,0,0,2,1,1,2,0,0,0,0,0,0,6,1,0,1,0,0,1,0,3,1,1,9,2,1,0,0,0,2,0
20100312,0,0,4,1,6,0,0,0,0,5,3,1,0,1,1,0,1,1,4,1,1,2,2,0,1,5,0,0,0,0,2,2,2,4,0,1,0,0,1,0,6,0,5,8,0,0,4,0,0,2,0
20100313,1,0,3,0,3,1,1,0,0,11,2,2,0,1,1,0,1,1,1,0,0,1,2,0,0,1,0,0,0,0,3,1,4,1,0,5,0,0,6,0,4,0,5,8,2,1,1,2,0,1,0
20100314,3,0,1,1,7,1,0,0,0,9,0,0,1,2,0,1,0,1,0,2,3,1,1,1,0,1,0,0,0,1,1,3,2,1,1,2,0,0,2,1,1,1,1,10,1,0,4,3,0,0,1
20100315,5,0,1,1,6,2,0,0,0,6,3,0,0,3,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0,0,1,2,1,1,0,2,0,1,1,0,0,0,6,6,1,0,2,1,2,0,0
20100316,1,0,1,0,4,0,0,0,0,6,3,0,0,1,2,1,2,1,2,0,1,2,2,1,1,2,1,0,0,1,0,1,1,2,1,3,0,0,2,0,0,0,0,5,1,0,1,0,0,1,0
20100317,2,0,4,3,6,1,1,0,0,3,3,3,0,1,1,2,0,2,4,0,2,2,4,1,4,2,1,1,0,0,1,0,5,3,0,7,2,0,6,0,2,0,3,6,0,0,3,0,0,2,0
20100318,3,0,0,1,9,1,2,1,0,7,1,1,0,3,1,0,0,2,1,0,1,2,6,2,0,2,0,0,1,0,3,1,3,3,0,1,2,2,2,0,1,0,3,7,0,0,3,1,1,1,0
20100319,3,0,2,1,6,0,0,0,0,10,2,0,1,4,1,0,0,3,2,0,2,0,3,0,1,3,0,1,0,1,2,0,4,5,1,2,1,2,2,1,4,0,8,8,0,0,3,2,0,2,0
20100320,2,0,2,1,11,1,2,0,0,11,3,0,2,2,2,1,2,0,3,1,0,0,2,1,2,3,0,0,0,0,1,4,0,5,0,1,2,2,5,0,0,0,4,11,1,0,4,1,1,0,0
20100321,1,0,0,0,5,2,3,0,0,10,1,0,0,0,3,1,1,0,1,0,0,2,0,2,0,1,0,0,0,0,3,1,4,3,0,4,3,0,4,0,1,0,1,8,1,0,4,1,1,0,0
20100322,0,0,2,2,3,0,0,0,0,1,1,0,1,0,2,2,0,0,1,0,2,0,1,3,1,0,1,0,0,0,0,1,1,2,0,0,0,2,1,0,2,0,2,5,0,0,0,1,1,0,0
20100323,5,0,2,0,4,0,0,0,0,4,4,0,0,1,0,1,1,0,1,1,0,0,1,0,1,5,1,1,0,0,1,2,0,6,1,0,1,0,4,1,3,0,1,4,2,0,0,1,0,0,1
20100324,1,0,3,2,5,1,0,0,0,3,2,0,0,1,1,1,1,1,2,0,0,3,2,0,2,2,0,0,0,1,1,2,4,2,0,1,1,0,2,0,2,0,1,7,0,1,1,1,0,0,1
20100325,1,1,2,2,7,3,1,1,0,7,3,0,0,1,4,0,2,2,3,0,2,1,1,0,4,0,1,0,0,0,2,0,2,6,0,2,2,0,2,0,1,0,2,7,0,0,0,0,0,0,0
20100326,1,0,2,1,8,0,0,1,0,8,3,0,1,1,2,0,3,5,1,1,0,1,2,0,5,3,0,0,1,0,1,0,0,3,0,2,2,2,3,0,2,1,2,8,0,0,2,1,0,2,0
20100327,2,0,1,2,7,1,1,0,0,7,4,0,1,1,3,0,0,7,3,0,2,1,2,1,2,3,0,1,2,2,0,1,3,3,0,1,0,2,3,0,7,1,4,8,1,0,0,0,1,0,0
20100328,2,0,2,2,12,0,0,0,0,5,5,0,0,2,0,0,0,4,0,0,0,0,2,0,0,1,1,2,0,0,3,3,6,8,0,1,2,1,1,0,1,0,3,8,0,0,2,3,2,0,0
20100329,4,0,0,1,3,0,1,0,0,4,6,1,3,2,2,1,1,1,3,0,1,0,2,0,0,2,1,0,0,0,2,1,2,3,0,3,1,0,1,0,0,2,3,6,0,0,1,2,1,0,0
20100330,2,0,1,0,7,1,0,0,1,3,1,0,0,3,0,0,1,1,2,1,0,0,4,0,1,1,0,0,1,0,2,0,5,4,0,0,6,0,2,0,5,1,4,8,0,0,1,0,0,0,0
20100331,4,0,1,0,3,0,0,0,0,7,1,0,0,1,3,1,1,2,0,0,1,2,5,1,3,0,0,1,1,0,1,1,0,4,0,1,0,1,2,0,3,0,7,8,0,0,2,0,0,0,0
20100401,2,0,2,4,6,0,0,0,0,4,2,0,0,7,2,1,1,1,2,0,0,1,3,1,3,4,0,0,0,0,3,0,2,4,0,4,0,1,4,0,3,0,0,11,1,0,2,0,0,4,1
20100402,0,0,4,0,9,2,2,1,0,11,3,0,1,2,3,1,2,2,1,0,3,1,7,0,6,0,0,0,0,0,3,1,1,6,0,1,1,1,8,0,4,1,5,9,2,0,6,0,0,2,0
20100403,4,0,1,1,7,1,0,0,0,9,5,1,0,3,4,0,3,1,2,1,1,4,5,0,3,1,1,0,1,1,0,0,2,7,0,2,1,4,9,1,3,1,1,10,1,0,0,1,2,3,1
20100404,2,0,2,5,7,0,1,0,0,9,2,0,1,2,2,1,1,3,0,0,5,0,3,1,4,4,0,1,1,0,5,0,5,5,0,5,0,0,2,0,4,0,2,15,0,0,1,2,0,0,1
20100405,4,0,1,4,4,2,3,0,0,6,4,0,0,1,0,0,2,1,2,0,3,1,1,0,2,4,1,0,0,0,1,0,3,8,0,2,1,1,2,1,2,0,3,4,1,0,3,3,1,1,0
20100406,1,0,1,0,6,1,1,2,1,5,4,0,1,1,1,0,1,2,2,0,3,0,1,1,1,2,0,1,0,0,3,1,5,2,0,4,0,1,1,0,0,0,8,11,0,1,4,2,2,2,0
20100407,3,0,0,1,3,1,2,0,0,5,2,0,0,2,0,0,0,3,3,0,1,1,1,0,1,2,1,1,1,0,2,0,5,4,0,2,2,4,3,1,5,0,2,5,1,0,1,0,2,2,0
20100408,3,0,2,2,3,0,1,1,1,6,5,0,0,4,0,0,0,3,2,1,2,0,1,0,2,1,1,0,0,1,1,0,3,5,0,3,1,0,4,0,1,1,2,11,0,0,1,1,0,3,0
20100409,4,0,6,3,13,1,0,0,0,7,2,0,0,1,1,2,0,2,6,0,1,1,0,0,3,2,0,0,2,0,1,0,3,4,0,0,2,0,3,0,1,1,2,8,0,0,0,1,1,4,0
20100410,5,0,5,2,7,4,0,0,1,6,4,0,0,5,3,2,0,5,6,1,2,0,1,2,1,3,1,1,3,0,0,1,4,4,2,3,1,0,2,1,3,0,6,13,2,0,2,3,1,1,0
20100411,2,0,2,0,6,3,2,0,0,7,3,1,1,1,2,1,1,2,3,0,4,0,1,2,2,6,0,0,1,1,1,0,5,2,0,5,2,2,7,0,2,0,2,15,0,0,2,3,0,2,0
20100412,0,0,1,2,3,2,0,0,1,5,3,0,0,2,1,0,1,0,1,1,0,1,1,1,0,2,0,0,0,0,1,0,6,2,0,2,1,0,2,0,2,0,2,4,2,0,5,1,0,1,1
20100413,3,1,1,1,4,2,0,0,0,2,2,1,0,2,0,1,1,1,1,0,0,0,2,0,1,4,1,2,0,0,1,1,2,1,0,2,0,0,4,0,2,0,6,5,1,0,4,0,2,0,0
20100414,5,1,0,2,9,1,0,0,0,1,1,1,0,2,1,0,1,4,3,0,1,3,0,1,2,5,0,0,1,1,1,1,4,4,0,0,4,0,2,0,1,0,4,5,0,0,1,0,0,3,0
20100415,3,0,1,4,5,1,2,0,0,4,3,0,2,3,5,1,1,0,3,0,1,0,2,0,5,1,0,0,0,0,0,1,5,2,0,0,1,0,1,0,0,0,4,8,1,0,4,1,1,2,0
20100416,1,0,1,0,6,2,1,0,0,7,6,1,0,3,5,0,1,1,2,1,4,0,3,0,1,2,1,0,0,0,5,1,2,3,0,2,4,2,8,0,2,0,3,8,2,0,1,2,1,4,1
20100417,2,0,4,3,9,0,1,0,0,6,5,0,0,2,4,2,2,1,5,1,2,0,3,3,1,0,0,0,2,0,2,0,1,3,1,2,4,1,0,0,1,1,3,12,2,0,4,1,0,3,0
20100418,2,0,2,1,12,1,0,1,0,5,7,0,1,3,2,0,1,0,3,1,2,2,3,4,1,3,0,2,1,0,5,0,2,6,3,6,1,1,2,1,6,0,6,5,0,0,6,1,1,3,2
20100419,2,0,1,1,8,0,0,0,1,3,5,0,1,2,1,3,0,1,0,0,1,0,0,1,1,3,1,0,1,0,1,0,1,3,0,4,1,0,3,0,1,0,3,4,0,0,2,1,1,1,0
20100420,0,0,1,0,8,1,2,0,0,10,2,1,0,2,2,0,1,1,2,0,0,0,0,0,2,2,0,1,1,1,2,0,4,3,0,0,0,0,2,0,1,1,5,2,0,1,1,0,0,1,1
20100421,0,0,2,1,9,1,0,1,0,7,1,0,1,2,2,0,3,1,2,1,0,0,5,0,0,1,1,0,0,0,0,2,4,1,1,1,0,0,3,0,0,1,0,6,0,0,3,1,2,2,0
20100422,4,0,2,0,5,1,0,0,0,4,1,0,0,1,0,0,2,0,2,0,1,2,1,0,2,2,0,0,1,0,0,1,0,0,0,3,0,1,4,0,3,0,2,3,0,0,1,1,1,1,0
20100423,5,0,4,2,3,1,1,0,0,10,4,0,1,1,2,0,0,3,1,0,2,0,4,2,1,1,0,0,1,0,5,0,2,5,0,4,3,2,5,0,1,0,1,10,0,0,3,0,0,2,0
20100424,3,0,3,1,9,3,3,0,0,10,5,0,0,0,4,3,0,3,3,1,1,2,2,2,1,4,0,0,0,1,4,1,7,8,2,4,0,1,4,0,4,0,3,12,1,0,5,1,1,1,0
20100425,2,0,3,1,15,1,0,0,0,5,4,0,0,0,1,0,3,0,3,0,1,0,4,2,3,1,0,1,1,1,2,0,3,2,0,4,1,2,3,0,3,1,1,8,0,0,1,1,1,1,0
20100426,0,0,2,0,6,0,1,0,0,5,2,0,0,1,1,1,1,0,0,0,3,2,2,2,3,0,1,0,1,1,0,1,3,3,0,0,3,1,4,0,3,0,1,4,0,1,2,1,0,2,0
20100427,0,0,2,0,6,0,0,1,0,4,4,0,0,0,2,0,1,1,1,0,2,1,0,1,2,1,1,0,0,0,1,0,2,5,1,6,1,3,0,0,4,0,2,5,0,0,0,0,0,0,0
20100428,1,1,1,1,5,1,0,0,0,7,6,1,0,2,3,1,0,1,0,1,2,0,1,2,2,4,0,1,0,1,1,1,2,5,0,1,1,0,1,0,1,0,4,3,0,0,0,1,0,0,0
20100429,2,0,0,1,9,0,1,0,1,2,3,0,0,3,1,1,0,2,0,0,0,0,2,1,0,3,1,1,1,0,0,0,5,2,0,2,1,1,3,1,1,0,3,5,3,0,3,1,1,0,0
20100430,2,0,2,3,9,0,2,2,0,7,3,0,0,1,7,2,1,3,2,1,1,1,1,2,2,1,0,0,0,1,2,1,2,8,0,12,2,0,4,0,4,1,3,7,1,1,2,1,0,1,0
20100501,3,0,2,2,6,1,6,0,0,8,6,1,0,3,0,1,3,1,6,0,3,2,1,3,6,0,1,1,1,0,3,2,5,3,0,4,1,1,6,0,3,0,1,9,0,1,3,1,1,3,1
20100502,1,0,1,0,8,0,1,1,0,8,2,0,0,4,3,0,2,1,2,0,1,1,2,1,3,1,0,0,0,0,3,1,6,5,0,2,1,1,4,0,0,0,0,15,0,0,5,0,0,1,0
20100503,3,1,2,0,5,1,1,0,0,9,7,0,0,3,3,1,1,1,2,0,3,0,3,2,0,2,0,0,2,0,0,2,3,3,0,2,1,0,2,0,0,0,1,6,0,0,3,3,0,1,0
20100504,0,0,3,1,5,1,0,0,0,11,1,0,1,3,2,2,1,0,1,0,6,0,3,0,1,0,1,0,0,0,1,0,4,3,0,1,4,1,4,0,1,1,4,5,0,0,1,0,1,1,0
20100505,0,0,2,1,11,3,1,1,0,4,7,0,0,3,2,1,0,4,4,0,1,1,2,1,0,2,1,1,1,0,0,1,2,2,0,1,1,0,6,1,2,0,4,8,0,0,0,0,0,1,1
20100506,2,0,3,1,3,0,0,0,0,6,4,0,0,4,2,1,0,2,3,2,3,0,0,0,2,4,0,0,1,1,1,1,2,5,0,1,1,2,3,0,0,1,2,2,0,0,4,1,1,1,0
20100507,1,0,6,4,6,2,0,0,0,6,3,2,0,1,0,0,1,1,5,0,1,0,0,3,1,2,0,0,0,0,0,6,3,5,0,7,5,0,8,0,2,0,2,16,0,0,6,0,0,5,0
20100508,1,0,6,4,9,1,2,1,0,12,4,1,1,2,3,0,0,2,3,1,3,1,3,1,2,3,0,1,1,1,3,0,2,6,0,2,2,0,2,0,5,1,4,14,2,0,2,2,2,2,0
20100509,2,0,3,1,2,2,0,0,0,5,1,1,1,2,1,0,0,2,2,0,1,1,4,1,2,1,0,0,0,0,0,2,5,7,0,3,1,1,3,0,1,1,2,8,1,0,4,1,2,3,1
20100510,2,0,3,0,9,0,0,0,0,6,1,0,0,4,2,0,2,2,3,0,1,0,2,1,2,0,0,0,0,0,2,0,4,5,0,5,3,0,4,0,0,0,3,8,2,1,2,0,1,1,0
20100511,5,0,0,1,7,0,0,1,0,6,3,0,0,2,1,0,0,0,2,0,1,1,1,1,2,2,0,0,0,2,0,0,3,3,0,1,1,1,4,0,4,0,2,6,3,0,2,0,0,2,0
20100512,3,0,2,1,4,1,0,0,0,2,6,0,0,4,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,4,0,0,5,0,3,0,2,1,0,4,0,1,3,2,0,1,1,1,0,0
20100513,1,0,2,1,5,0,0,0,0,7,3,2,1,2,1,2,0,0,2,0,1,1,4,1,0,3,1,0,2,0,0,1,3,9,0,0,2,1,4,0,1,1,7,6,0,0,3,3,1,2,0
20100514,0,1,5,1,6,0,1,0,0,5,4,0,1,1,2,0,3,1,7,0,0,1,2,1,2,4,0,0,0,0,1,0,1,4,0,3,1,3,2,0,4,0,3,6,0,0,2,2,1,2,0
20100515,2,0,0,1,13,0,2,0,0,8,2,0,1,4,4,2,0,1,3,1,5,0,4,0,2,4,1,1,0,0,0,4,5,7,0,5,0,1,2,0,6,0,3,9,0,0,5,0,0,2,0
20100516,1,0,3,1,5,0,1,0,0,6,4,0,1,1,0,0,0,1,1,0,3,0,3,0,2,0,0,0,1,0,0,2,6,1,0,3,1,0,7,1,3,1,5,14,0,0,2,0,1,1,0
20100517,5,0,2,0,4,1,2,0,0,6,3,0,2,2,2,0,0,1,2,0,0,2,2,0,2,2,2,0,0,0,1,1,1,4,0,1,0,0,1,0,4,1,0,4,0,0,1,0,1,2,1
20100518,0,0,0,1,9,0,0,0,0,3,1,0,0,1,1,1,1,0,0,0,0,2,1,1,1,1,1,0,0,0,0,0,1,3,0,3,1,1,5,0,1,1,3,5,1,1,1,0,0,1,0
20100519,1,0,1,1,5,0,0,0,0,3,3,1,0,1,3,0,3,0,2,0,0,1,4,1,2,3,1,0,1,0,1,1,1,3,1,4,0,1,4,0,2,0,2,6,1,1,0,2,1,0,1
20100520,3,0,0,2,7,0,1,0,0,5,4,1,0,1,1,0,1,2,1,0,1,0,4,1,0,3,0,0,0,1,1,0,1,3,1,3,1,1,3,0,2,0,3,3,1,0,3,1,1,1,1
20100521,1,1,3,1,5,0,1,1,0,7,3,1,2,3,1,2,2,2,1,1,2,1,3,1,1,3,0,0,1,2,4,1,3,4,0,6,4,0,5,0,2,1,1,7,3,0,3,1,4,1,0
20100522,2,0,4,1,10,6,0,0,0,8,5,2,2,6,2,4,3,2,6,1,1,1,2,5,3,3,0,0,0,1,2,0,2,3,0,4,2,0,2,0,2,0,3,16,0,1,3,1,1,1,1
20100523,2,0,3,2,12,0,1,1,0,8,8,1,0,4,2,3,0,2,5,0,1,1,5,0,5,2,0,0,0,1,1,2,2,2,0,6,2,0,5,1,1,0,3,10,1,1,2,0,1,6,1
20100524,2,0,1,2,6,0,1,0,0,3,1,0,0,0,0,1,0,2,3,0,2,1,2,1,2,1,0,0,0,0,0,1,4,2,0,5,3,0,0,0,4,0,3,4,0,0,0,1,1,1,0
20100525,3,0,0,3,3,1,1,0,0,5,1,1,1,2,3,0,2,2,2,0,2,1,2,2,3,1,0,2,0,1,2,3,2,1,0,0,2,0,5,0,1,2,4,7,0,0,0,0,1,1,0
20100526,3,0,3,3,4,0,3,0,0,8,4,0,0,5,1,2,1,3,1,0,2,0,0,3,2,4,0,1,0,0,2,0,2,2,0,3,3,1,2,0,1,1,0,11,1,0,3,0,0,1,0
20100527,1,0,0,2,7,4,1,0,0,6,1,0,0,2,0,1,1,2,3,0,2,0,2,0,0,1,1,0,0,0,0,1,4,5,0,2,3,0,2,0,3,1,7,5,1,1,2,0,0,3,0
20100528,1,0,5,3,6,2,0,1,0,9,2,1,1,5,5,0,1,3,1,1,0,0,5,1,1,4,2,1,1,2,1,1,2,3,1,3,5,0,6,1,2,0,7,10,1,0,3,1,0,4,0
20100529,0,1,2,2,8,1,0,0,0,8,1,0,0,6,3,1,0,3,1,0,0,3,3,4,2,2,1,0,2,0,1,0,5,7,0,4,2,2,4,0,3,0,3,9,0,0,5,1,2,5,0
20100530,1,0,4,2,4,2,1,0,0,8,0,0,0,3,5,0,1,1,0,0,4,2,6,2,1,1,1,1,1,2,3,1,5,5,0,1,0,2,4,1,4,0,4,17,2,0,2,1,2,2,0
20100531,4,0,2,1,4,4,1,0,0,4,3,1,0,4,2,1,1,3,1,0,0,0,1,2,3,2,0,0,0,1,2,1,1,2,1,3,3,2,3,0,2,0,3,7,0,0,1,4,0,4,1
20100601,0,1,0,3,5,0,0,1,1,6,6,1,0,0,4,1,1,1,1,0,1,0,2,1,1,3,0,0,1,0,1,1,5,2,0,5,2,1,2,0,1,0,8,6,0,0,1,0,0,2,0
20100602,3,0,2,2,9,1,0,0,0,7,5,1,0,2,1,1,2,0,3,0,1,1,2,2,1,3,1,2,0,0,0,0,4,2,0,1,0,1,2,0,1,0,2,15,0,0,3,2,0,0,1
20100603,2,0,1,3,9,2,1,0,1,6,3,0,0,1,1,1,0,2,3,0,1,0,3,1,2,2,0,1,0,0,1,2,0,2,1,3,2,1,2,0,2,0,2,8,0,0,1,1,1,2,0
20100604,3,0,2,0,2,0,2,0,1,5,1,0,0,4,2,2,3,3,1,0,0,1,1,3,2,1,0,2,0,0,1,0,3,3,0,3,1,0,1,1,3,0,4,10,0,1,0,3,2,0,1
20100605,2,0,1,4,9,1,1,0,0,12,5,0,1,1,5,1,2,2,2,0,3,0,1,0,0,1,1,1,2,0,1,2,1,11,1,2,4,1,3,0,2,1,5,12,0,0,4,3,1,2,1
20100606,2,0,2,2,6,5,1,1,0,6,4,0,2,1,2,1,2,2,0,0,2,0,1,0,1,5,0,0,1,0,1,3,6,5,0,1,5,1,2,1,3,1,6,7,1,0,0,0,0,3,0
20100607,1,0,4,0,6,2,1,1,0,4,3,0,1,3,3,1,1,3,0,0,0,1,0,2,2,5,0,2,1,1,0,0,7,4,0,1,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0
20100608,1,0,0,1,6,1,2,2,0,5,0,0,0,1,0,1,1,1,0,1,3,1,2,0,0,2,0,1,0,0,3,0,1,0,0,3,2,1,6,0,0,0,5,5,1,1,1,2,0,1,0
20100609,1,0,0,1,8,0,1,0,0,6,3,0,3,2,3,1,0,3,2,0,0,0,5,0,2,2,0,0,0,2,1,1,0,0,0,3,0,0,0,0,1,0,4,8,0,0,0,1,0,2,0
20100610,0,0,2,1,8,1,1,1,0,6,4,0,0,3,2,1,1,2,2,1,2,0,2,0,2,1,1,0,0,1,4,3,2,2,0,8,1,1,5,0,3,1,3,5,1,0,1,3,2,2,1
20100611,3,0,3,0,7,3,1,0,0,9,9,0,0,4,2,1,1,1,1,0,2,0,3,2,2,3,1,0,1,1,4,2,2,4,0,1,1,1,2,0,2,0,2,5,1,0,2,0,0,2,0
20100612,2,0,4,1,9,1,0,0,0,5,5,0,1,4,9,2,1,7,2,1,0,0,1,0,0,1,1,0,1,1,1,0,6,4,0,5,2,0,4,0,2,1,3,10,0,0,3,3,0,1,1
20100613,4,0,1,1,12,2,1,0,0,4,6,0,0,3,0,0,1,2,2,0,3,1,5,0,4,2,0,1,3,0,2,1,5,4,0,7,3,0,3,0,2,0,0,11,0,0,3,0,0,2,0
20100614,1,0,1,2,9,1,1,1,0,4,4,0,1,0,1,0,0,2,1,0,0,0,0,2,2,2,0,1,3,0,0,2,3,2,0,3,3,0,3,0,1,0,1,6,1,1,4,1,1,1,1
20100615,1,0,0,0,7,2,1,0,0,3,5,0,0,0,3,0,1,2,0,3,0,3,1,1,0,0,0,0,3,0,1,1,4,3,0,1,5,1,3,0,1,0,0,8,0,0,4,1,1,2,1
20100616,2,0,1,0,1,1,0,0,0,5,3,0,0,0,1,0,1,4,0,1,2,0,4,1,2,3,1,0,1,0,2,1,4,2,0,3,4,0,4,1,1,0,4,7,0,0,2,0,0,1,0
20100617,2,0,1,4,7,3,2,0,0,4,4,0,0,1,5,1,1,1,0,1,2,0,2,3,0,1,0,0,0,2,1,1,1,2,0,2,0,2,4,0,2,0,4,4,0,0,2,3,0,2,0
20100618,3,0,1,3,8,2,1,0,0,7,4,1,1,2,1,1,0,4,1,0,1,2,6,3,1,1,1,2,2,1,0,1,4,3,0,4,1,0,4,1,2,0,6,9,0,0,6,5,1,2,0
20100619,8,0,1,4,9,2,0,0,0,7,5,1,0,3,1,3,1,4,1,2,2,0,2,1,2,1,0,0,0,2,3,1,2,3,0,2,2,0,3,1,3,0,4,15,0,0,4,2,2,4,1
20100620,2,0,3,2,9,0,1,0,0,9,4,1,0,2,1,0,1,4,1,0,1,0,2,2,1,2,0,1,0,0,4,0,4,2,0,2,4,0,2,0,2,1,10,6,2,1,0,2,3,1,0
20100621,3,1,1,3,3,3,0,0,0,8,1,0,0,3,2,1,1,3,3,1,2,0,2,1,2,0,0,0,0,0,2,1,5,2,0,2,1,2,4,0,1,1,4,8,1,0,4,0,1,1,1
20100622,1,0,1,2,4,1,0,0,0,9,3,0,0,2,3,1,0,2,1,0,1,1,2,0,1,0,0,1,3,1,0,1,4,3,0,6,1,1,3,0,3,0,0,6,0,0,1,0,0,2,0
20100623,1,0,1,1,4,1,1,1,0,6,1,1,0,3,1,0,1,1,2,0,3,2,1,0,2,0,1,1,0,0,1,1,3,3,1,3,2,0,2,1,1,1,1,3,0,0,1,3,1,0,0
20100624,1,0,2,3,4,3,1,0,0,6,6,0,0,1,3,1,0,0,2,0,0,0,4,1,1,0,1,0,0,0,4,1,5,0,1,3,1,0,6,0,2,0,2,7,2,0,0,0,1,3,0
20100625,0,1,2,2,4,1,3,1,0,5,4,0,1,0,2,3,1,2,2,0,4,1,6,0,2,2,0,1,1,0,0,1,3,2,0,2,2,1,8,0,2,3,2,10,0,0,3,0,0,1,0
20100626,3,2,2,0,8,1,3,0,0,9,3,0,2,4,3,2,0,7,2,0,3,2,2,2,2,6,1,1,0,1,2,2,8,2,0,7,6,3,2,0,0,0,3,8,4,0,5,3,1,2,3
20100627,5,1,1,3,9,1,2,0,0,4,3,0,2,1,1,0,2,1,2,1,1,2,3,0,1,1,2,0,1,1,4,2,3,4,0,0,3,2,5,1,4,0,2,7,0,0,2,2,1,2,3
20100628,1,0,2,0,4,2,3,0,0,2,4,1,2,4,0,3,2,3,2,0,2,0,2,1,1,3,1,1,0,1,1,2,2,4,0,3,0,0,2,0,0,0,2,7,1,0,2,0,0,2,1
20100629,2,0,0,0,6,2,1,0,0,1,3,0,1,2,0,1,5,1,2,1,2,2,3,0,1,2,0,0,0,0,2,1,3,1,0,5,1,0,2,0,0,0,2,7,0,0,2,2,0,1,0
20100630,4,0,1,0,6,1,1,0,0,2,4,0,0,2,1,2,2,2,1,0,1,0,4,1,1,2,1,5,0,0,1,2,4,3,0,1,4,2,5,0,0,0,5,1,1,0,2,2,0,2,1
20100701,1,1,3,2,7,1,1,0,0,2,2,0,1,2,3,1,0,2,0,1,1,1,4,2,2,4,0,0,1,0,1,0,5,6,0,4,1,2,3,1,1,0,3,5,1,0,4,0,0,1,0
20100702,3,0,2,2,8,2,1,0,0,5,4,0,0,8,4,2,0,4,3,1,1,1,4,1,0,3,1,3,0,0,4,1,3,3,0,4,2,1,6,1,3,2,0,12,0,1,1,1,0,2,2
20100703,4,0,5,1,5,4,3,1,0,8,5,1,0,4,3,1,0,1,0,1,2,0,4,1,4,8,1,1,1,1,5,0,2,3,0,5,2,1,5,2,1,1,4,7,2,0,1,2,2,0,0
20100704,3,2,2,3,11,1,2,1,0,7,3,0,0,3,4,0,0,4,0,0,3,2,2,2,1,2,0,0,3,0,4,2,4,5,0,4,3,1,6,1,2,0,6,9,0,0,1,2,2,1,0
20100705,3,0,5,0,5,2,1,0,0,7,2,1,1,1,4,2,0,1,2,1,1,1,0,1,2,3,0,0,2,0,1,0,5,6,1,4,2,0,5,0,1,0,4,6,1,0,3,3,1,0,0
20100706,2,0,1,0,6,1,1,0,0,6,5,1,1,1,2,1,1,1,1,0,2,1,3,1,0,0,0,1,2,0,1,0,3,3,1,2,2,0,4,0,1,0,2,7,0,0,1,1,1,0,0
20100707,2,0,3,1,4,1,1,0,0,4,3,0,0,1,2,1,2,3,2,1,1,0,6,0,0,2,0,0,2,0,1,1,7,0,0,4,0,0,1,0,3,0,2,5,0,0,3,2,1,0,0
